date;PM10;temp;HR;PP;VV;DV
16/08/2018 07:00;40.67;15.5;85;0;1.2;214
16/08/2018 08:00;56.01;15.7;84;0;0.8;266
16/08/2018 09:00;73.15;16.1;83;0;1.2;301
16/08/2018 10:00;30.66;16.5;82;0;3.3;215
16/08/2018 11:00;39.29;17.2;80;0;1.7;241
16/08/2018 12:00;27.75;17.5;79;0;4.9;209
16/08/2018 13:00;21.14;17.7;78;0;4.6;212
16/08/2018 14:00;22.98;18.5;73;0;5.1;211
16/08/2018 15:00;21.44;17.1;81;0;4.8;210
16/08/2018 16:00;26.14;16.9;81;0;4.6;211
16/08/2018 17:00;31.23;16.8;82;0;1.5;234
16/08/2018 18:00;47.07;16.3;86;0;3.6;222
16/08/2018 19:00;49.53;16.4;87;0;2.2;224
16/08/2018 20:00;63.95;16.1;87;0;1.4;236
16/08/2018 21:00;58.49;16;88;0;1.6;222
16/08/2018 22:00;49.34;15.9;89;0;1.7;239
16/08/2018 23:00;41.5;15.5;91;0;2.5;229
17/08/2018 00:00;43.16;15.5;92;0;1.2;216
17/08/2018 01:00;42.09;15.3;93;0;1.7;221
17/08/2018 02:00;33.67;15;94;0;1.6;224
17/08/2018 03:00;30.63;14.9;94;0;1.9;224
17/08/2018 04:00;29.38;14.9;94;0;1.8;223
17/08/2018 05:00;27.53;14.9;94;0;1.5;231
17/08/2018 06:00;27.78;15;93;0;1.4;243
17/08/2018 07:00;28.71;15.2;93;0;1.6;249
17/08/2018 08:00;24.32;15.2;92;0;2.6;217
17/08/2018 09:00;36.07;16;87;0;2.4;227
17/08/2018 10:00;37.15;16.5;85;0;2.8;206
17/08/2018 11:00;30.65;17;83;0;2.7;214
17/08/2018 12:00;25.3;21.6;64;0;3.9;211
17/08/2018 13:00;20.91;17.1;84;4.3;5;206
17/08/2018 14:00;17.78;16.7;86;0;4.3;211
17/08/2018 15:00;20.95;16.2;87;0;3;211
17/08/2018 16:00;25.33;16.2;88;0;3.8;211
17/08/2018 17:00;27.14;15.7;88;0;2.5;217
17/08/2018 18:00;32.41;15.6;90;0;2.8;209
17/08/2018 19:00;35.28;15.4;91;0;2.1;226
17/08/2018 20:00;40.24;15.4;92;0;2.1;216
17/08/2018 21:00;31.8;15.5;92;0;1.7;233
17/08/2018 22:00;33.96;15.5;93;0;1.2;222
17/08/2018 23:00;22.8;15.2;94;0;1.7;217
18/08/2018 00:00;19.06;15;94;0;2.3;220
18/08/2018 01:00;20.05;15.2;93;0;1.2;247
18/08/2018 02:00;17.81;14.7;95;0;2.5;223
18/08/2018 03:00;19.95;14.6;95;0;1.6;237
18/08/2018 04:00;17.48;14.6;94;0;2.3;219
18/08/2018 05:00;17.99;14.6;94;0;1.1;250
18/08/2018 06:00;19.47;14.5;94;0;2.7;212
18/08/2018 07:00;20.72;14.5;95;0;3.1;214
18/08/2018 08:00;18.54;14.6;93;0;2.5;214
18/08/2018 09:00;18.84;15.1;88;0;2.5;227
18/08/2018 10:00;21.71;16.2;83;0;3.1;216
18/08/2018 11:00;20.16;16.2;82;0;3.1;220
18/08/2018 12:00;19.22;17.1;78;0;2.2;218
18/08/2018 13:00;23.65;17.3;79;0;3.6;219
18/08/2018 14:00;35.32;17;81;0;4.7;211
18/08/2018 15:00;18.85;16.2;83;0;4.1;216
18/08/2018 16:00;20.84;16.2;83;0;3.1;209
18/08/2018 17:00;20.27;16;83;0;3.5;204
18/08/2018 18:00;21.6;15.6;87;0;2.8;207
18/08/2018 19:00;31.24;15.5;88;0;2.5;212
18/08/2018 20:00;27.86;15.5;89;0;1.4;204
18/08/2018 21:00;31.69;15.2;93;0;2.7;211
18/08/2018 22:00;27.22;15.1;94;0;2.6;208
18/08/2018 23:00;21.72;14.9;95;0;2.1;207
19/08/2018 00:00;17.05;14.7;96;0;2.3;211
19/08/2018 01:00;12.68;14.3;96;0.1;2.6;207
19/08/2018 02:00;10.87;14;96;0.1;3.1;210
19/08/2018 03:00;9.95;14;96;0;2;210
19/08/2018 04:00;9.75;13.9;96;0.1;2.1;212
19/08/2018 05:00;10.98;14.1;95;0;1.6;220
19/08/2018 06:00;12.85;14;95;0;0.4;263
19/08/2018 07:00;16.78;14.5;93;0;0.1;307
19/08/2018 08:00;20.01;15.3;86;0;0.2;30
19/08/2018 09:00;23.61;15.7;82;0;1.3;185
19/08/2018 10:00;23.02;16.1;81;0;1.1;272
19/08/2018 11:00;23.39;16.2;80;0;2.8;201
19/08/2018 12:00;26.43;16.7;76;0;3.5;196
19/08/2018 13:00;28.66;17.1;74;0;1.8;187
19/08/2018 14:00;27.5;17.1;75;0;3.3;198
19/08/2018 15:00;26.04;17;77;0;2.9;192
19/08/2018 16:00;30.46;17.4;77;0;3;196
19/08/2018 17:00;22.26;16.5;80;0;2.7;196
19/08/2018 18:00;22.25;15.8;83;0;2.8;212
19/08/2018 19:00;18.69;15.6;87;0;1.6;221
19/08/2018 20:00;28.01;15.7;86;0;1.9;215
19/08/2018 21:00;33.4;15.7;85;0;1.1;260
19/08/2018 22:00;48.49;15.7;86;0;2.5;225
19/08/2018 23:00;51.62;15.7;86;0;1.7;222
20/08/2018 00:00;59.22;15.6;86;0;0.9;231
20/08/2018 01:00;58.58;15.7;85;0;2;222
20/08/2018 02:00;70.45;15.5;86;0;0.5;238
20/08/2018 03:00;68.49;15.3;87;0;1.7;228
20/08/2018 04:00;52.73;15.2;88;0;0.4;234
20/08/2018 05:00;64.18;15.2;88;0;0.7;14
20/08/2018 06:00;86.7;15.3;87;0;0.4;338
20/08/2018 07:00;85.2;15.5;88;0;0.7;237
20/08/2018 08:00;61.94;15.7;86;0;1.4;222
20/08/2018 09:00;59.23;16.6;83;0;2.7;216
20/08/2018 10:00;45.44;17.3;80;0;2.8;223
20/08/2018 11:00;49.29;;;;;
20/08/2018 12:00;45.81;18.6;71;0;6.1;208
20/08/2018 13:00;34.59;19;68;0;5.6;208
20/08/2018 14:00;29.57;19.1;69;0;5.4;215
20/08/2018 15:00;31.71;18.7;70;0;5.8;208
20/08/2018 16:00;33.33;18.8;70;0;4.1;213
20/08/2018 17:00;35.32;17.5;75;0;3.3;221
20/08/2018 18:00;28.2;16.1;82;0;2;233
20/08/2018 19:00;33.96;15.8;84;0;2.6;229
20/08/2018 20:00;39.89;15.8;85;0;1.6;237
20/08/2018 21:00;44.18;15.7;87;0;1.6;230
20/08/2018 22:00;43.61;15.4;88;0;2.3;225
20/08/2018 23:00;47.46;15.2;89;0;0.6;234
21/08/2018 00:00;47.69;15.2;89;0;2.2;210
21/08/2018 01:00;47.61;15.1;91;0;2.5;209
21/08/2018 02:00;42.26;14.9;91;0;1.5;225
21/08/2018 03:00;33.79;14.7;92;0;1.4;237
21/08/2018 04:00;36.85;14.6;92;0;1.2;207
21/08/2018 05:00;54.17;14.5;93;0;0.5;23
21/08/2018 06:00;31.67;14.4;93;0;1.3;230
21/08/2018 07:00;18.31;14.6;94;0;1.2;211
21/08/2018 08:00;18.57;14.9;93;0;0.6;286
21/08/2018 09:00;24.67;15.3;91;0;0.9;237
21/08/2018 10:00;22.93;15.6;88;0;1.9;207
21/08/2018 11:00;24.09;16.2;85;0;1.7;225
21/08/2018 12:00;24.49;17.2;81;0;2.3;211
21/08/2018 13:00;24.46;17.1;83;0;4;212
21/08/2018 14:00;19.23;16.6;81;0;4.2;212
21/08/2018 15:00;21.48;16.3;84;0;4.4;216
21/08/2018 16:00;21.59;16;86;0;3.9;211
21/08/2018 17:00;;15.7;86;0;3.4;216
21/08/2018 18:00;;15.4;89;0;2.9;212
21/08/2018 19:00;;15.4;89;0;1.5;225
21/08/2018 20:00;;15.4;90;0;2.3;213
21/08/2018 21:00;;15.4;90;0;1.5;239
21/08/2018 22:00;;15.5;89;0;2.6;215
21/08/2018 23:00;;15.2;90;0;2;218
22/08/2018 00:00;;15.2;90;0;1.7;228
22/08/2018 01:00;;15;91;0;2;223
22/08/2018 02:00;;15.1;92;0;1.3;230
22/08/2018 03:00;;14.6;93;0;1.9;217
22/08/2018 04:00;;14.3;94;0;3;204
22/08/2018 05:00;;14.3;95;0;1.5;224
22/08/2018 06:00;;14.4;94;0;1.7;210
22/08/2018 07:00;;15;91;0;0.9;226
22/08/2018 08:00;;15.4;88;0;2.4;204
22/08/2018 09:00;;16.2;83;0;1.7;212
22/08/2018 10:00;;16.3;83;0;2.9;208
22/08/2018 11:00;;17.4;77;0;2.6;218
22/08/2018 12:00;;18.3;74;0;2.7;219
22/08/2018 13:00;;18.2;73;0;4.2;218
22/08/2018 14:00;;17.2;79;0;4.9;212
22/08/2018 15:00;;16.4;81;0;4.2;210
22/08/2018 16:00;;15.9;85;0;4.2;213
22/08/2018 17:00;;15.9;82;0;1.9;244
22/08/2018 18:00;30.42;15.7;85;0;1.3;242
22/08/2018 19:00;27.86;15.4;90;0;2.5;232
22/08/2018 20:00;28.85;15.3;90;0;1.4;238
22/08/2018 21:00;27.62;15.7;89;0;1.7;223
22/08/2018 22:00;31.37;15.4;89;0;2.1;225
22/08/2018 23:00;24.66;15.4;89;0;2.3;223
23/08/2018 00:00;21.48;15.4;90;0;2.7;214
23/08/2018 01:00;14.28;14.9;93;0;1.8;227
23/08/2018 02:00;13.45;14.6;95;0;2.5;216
23/08/2018 03:00;13.31;14.5;94;0;2.3;207
23/08/2018 04:00;12.63;14.3;94;0.1;2.3;205
23/08/2018 05:00;11.97;14.5;92;0;1;202
23/08/2018 06:00;12.48;14.5;92;0;1.7;214
23/08/2018 07:00;12.45;14.7;91;0;0.4;259
23/08/2018 08:00;15.61;15.3;87;0;0.4;215
23/08/2018 09:00;21.3;15.8;86;0;1;295
23/08/2018 10:00;27.82;16;86;0;1.7;285
23/08/2018 11:00;28.13;16.8;82;0;1.8;213
23/08/2018 12:00;24.86;17.5;77;0;3.1;195
23/08/2018 13:00;18.86;16.4;85;0;4;204
23/08/2018 14:00;14.37;16;85;0;3;216
23/08/2018 15:00;14.78;15.8;86;0;3.4;209
23/08/2018 16:00;20.51;16;82;0;3.5;207
23/08/2018 17:00;19.97;15.8;84;0;2.8;214
23/08/2018 18:00;20.26;15;91;0;2.8;209
23/08/2018 19:00;19.31;14.9;93;0;2.5;211
23/08/2018 20:00;22.79;15.1;91;0;1.1;225
23/08/2018 21:00;46.38;15.4;89;0;2.2;220
23/08/2018 22:00;29.88;15;92;0;1.4;219
23/08/2018 23:00;19.26;14.8;94;0;1.8;232
24/08/2018 00:00;18.61;14.7;94;0;2.6;221
24/08/2018 01:00;15;14.6;93;0;2.1;217
24/08/2018 02:00;18.55;14.6;92;0;1.6;217
24/08/2018 03:00;19.01;14.7;92;0;1.5;228
24/08/2018 04:00;17.58;14.6;93;0;1.1;220
24/08/2018 05:00;18.23;14.9;92;0;0.5;232
24/08/2018 06:00;17;;;;;
24/08/2018 07:00;18.93;;;;;
24/08/2018 08:00;20.19;;;;;
24/08/2018 09:00;22.29;16.3;78;0;0.9;217
24/08/2018 10:00;22.7;16.8;76;0;1.7;194
24/08/2018 11:00;24.31;16.8;80;0;2.9;201
24/08/2018 12:00;25.52;17.2;77;0;2.1;201
24/08/2018 13:00;23.82;;;;;
24/08/2018 14:00;22.54;17.1;79;0;2.7;210
24/08/2018 15:00;24.34;17.3;81;0;2.7;200
24/08/2018 16:00;22.22;16.6;83;0;3.1;209
24/08/2018 17:00;16.28;16.4;83;0;2.1;214
24/08/2018 18:00;18.37;16;83;0;2.1;219
24/08/2018 19:00;20.83;16.2;81;0;1.2;229
24/08/2018 20:00;26.72;16;84;0;2.1;227
24/08/2018 21:00;38.32;15.5;87;0;2.2;218
24/08/2018 22:00;34.73;15.8;84;0;1.7;232
24/08/2018 23:00;30.51;15.6;87;0;2.2;236
25/08/2018 00:00;25.55;15.3;88;0;1.7;227
25/08/2018 01:00;25.52;15.5;87;0;2.2;232
25/08/2018 02:00;27.68;14.9;91;0;1.5;233
25/08/2018 03:00;20.72;14.7;95;0;1.9;214
25/08/2018 04:00;18.31;14.5;96;0;2;212
25/08/2018 05:00;18.5;14.6;97;0.1;1.2;218
25/08/2018 06:00;24.23;14.8;95;0;0.1;35
25/08/2018 07:00;25.39;15.1;93;0;0.2;68
25/08/2018 08:00;30.44;15.8;89;0;0.8;219
25/08/2018 09:00;38.89;16.2;86;0;1.7;209
25/08/2018 10:00;37.72;16.7;80;0;0.9;170
25/08/2018 11:00;46;17.6;78;0;1.3;186
25/08/2018 12:00;41.03;18.1;77;0;3.1;204
25/08/2018 13:00;31.7;18.5;74;0;2.6;211
25/08/2018 14:00;24.63;17.9;78;0;3.5;210
25/08/2018 15:00;19.26;17.9;76;0;4.1;215
25/08/2018 16:00;18.06;17;79;0;4.3;211
25/08/2018 17:00;19.03;16.5;81;0;3.9;205
25/08/2018 18:00;16.68;16.4;77;0;2.7;211
25/08/2018 19:00;23.27;16.2;82;0;2.5;211
25/08/2018 20:00;31.96;16.3;83;0;2.2;208
25/08/2018 21:00;53.22;16.2;83;0;2;224
25/08/2018 22:00;48.9;16.4;82;0;1.7;218
25/08/2018 23:00;54.03;16.3;82;0;1.6;223
26/08/2018 00:00;64.57;16.1;82;0;1.6;224
26/08/2018 01:00;49.59;15.9;85;0;2.4;208
26/08/2018 02:00;40.33;15.7;86;0;2;209
26/08/2018 03:00;38.83;15.3;88;0;1.4;217
26/08/2018 04:00;35.11;15.2;89;0;1.4;226
26/08/2018 05:00;27.55;14.9;95;0;1.8;209
26/08/2018 06:00;24.13;14.7;96;0;1.7;217
26/08/2018 07:00;16.6;14.3;97;0.1;2.4;212
26/08/2018 08:00;15.26;14.8;96;0;2.1;207
26/08/2018 09:00;17.55;15;92;0;2.3;208
26/08/2018 10:00;16.73;15.7;87;0;2.5;217
26/08/2018 11:00;23.03;16.3;83;0;2.1;218
26/08/2018 12:00;22.11;16.9;78;0;3.1;210
26/08/2018 13:00;18.27;17.1;77;0;4;209
26/08/2018 14:00;18.09;17.9;76;0;3;210
26/08/2018 15:00;15.89;18.1;75;0.1;3;210
26/08/2018 16:00;20.17;18;75;0;3.7;213
26/08/2018 17:00;23.08;17;80;0;3.3;212
26/08/2018 18:00;29.63;16.2;83;0;3.4;211
26/08/2018 19:00;31.61;16;85;0;2.9;215
26/08/2018 20:00;36.46;15.9;86;0;2.9;212
26/08/2018 21:00;28.8;15.9;86;0;2.1;221
26/08/2018 22:00;38.28;15.7;86;0;1.2;233
26/08/2018 23:00;38.64;15.7;86;0;2.3;211
27/08/2018 00:00;27.09;15.5;87;0;2.6;207
27/08/2018 01:00;23.53;15.2;88;0;2.6;212
27/08/2018 02:00;20.43;14.7;89;0;2.3;216
27/08/2018 03:00;19.43;14.6;93;0;1.5;214
27/08/2018 04:00;22.13;14.4;95;0;1.1;220
27/08/2018 05:00;24.11;14.4;94;0;1;213
27/08/2018 06:00;25.64;14.3;94;0;1.5;214
27/08/2018 07:00;21.49;14.5;93;0;1.6;199
27/08/2018 08:00;25.18;14.9;90;0;2.3;193
27/08/2018 09:00;36.09;15.3;87;0;0.7;250
27/08/2018 10:00;29.76;15.7;86;0;1.9;209
27/08/2018 11:00;35;16.3;85;0;2.4;217
27/08/2018 12:00;49.05;17.9;76;0;1.4;236
27/08/2018 13:00;38.57;20;68;0;3.5;215
27/08/2018 14:00;38.37;19.4;70;0;3.2;212
27/08/2018 15:00;36.44;18;77;0;4.8;209
27/08/2018 16:00;25.59;17.3;80;0;4.8;209
27/08/2018 17:00;17.68;16.5;85;0;3.5;209
27/08/2018 18:00;26.17;16.2;85;0;1.7;244
27/08/2018 19:00;18.83;15.8;87;0;3.7;213
27/08/2018 20:00;37.21;15.7;87;0;1.5;236
27/08/2018 21:00;43.18;15.5;88;0;1.8;227
27/08/2018 22:00;32.22;15.4;89;0;1.8;236
27/08/2018 23:00;18.2;15.2;90;0;1.9;239
28/08/2018 00:00;13.18;15.3;89;0;1.9;225
28/08/2018 01:00;28.69;15.1;92;0;1.3;225
28/08/2018 02:00;34.49;14.9;92;0;1.4;246
28/08/2018 03:00;36.14;14.8;92;0;2.2;211
28/08/2018 04:00;28.31;14.6;92;0;3;212
28/08/2018 05:00;24.22;14.4;93;0;2;212
28/08/2018 06:00;30.07;14.4;94;0;2.3;211
28/08/2018 07:00;24.14;14.3;95;0;1.7;225
28/08/2018 08:00;30.34;14.8;91;0;0.7;256
28/08/2018 09:00;38.58;15.5;88;0;1.6;212
28/08/2018 10:00;41.89;16.3;84;0;2.1;194
28/08/2018 11:00;31.64;16.5;83;0;2.8;201
28/08/2018 12:00;27.66;16.5;83;0;1.4;214
28/08/2018 13:00;25.19;17.1;82;0;2.6;214
28/08/2018 14:00;15.48;16.9;79;0;2.5;218
28/08/2018 15:00;14.47;17;76;0;2.5;212
28/08/2018 16:00;13.7;17.1;80;0;2.7;215
28/08/2018 17:00;10.26;16.2;86;0;3.3;211
28/08/2018 18:00;11.92;16.2;84;0;3.6;210
28/08/2018 19:00;24.27;16;85;0;1.8;245
28/08/2018 20:00;36.55;15.7;88;0;1.9;245
28/08/2018 21:00;35.86;15.6;87;0;2.4;220
28/08/2018 22:00;35.73;15.5;89;0;2.2;222
28/08/2018 23:00;34.81;15.3;89;0;2.4;242
29/08/2018 00:00;20.35;15.2;89;0;2.5;226
29/08/2018 01:00;19.71;15;91;0;1.7;233
29/08/2018 02:00;25.89;14.9;90;0;2.4;216
29/08/2018 03:00;20.83;15;90;0;2.2;231
29/08/2018 04:00;19.71;14.9;90;0;2.1;220
29/08/2018 05:00;19.02;14.9;91;0;1.8;221
29/08/2018 06:00;19.64;14.9;92;0;1.7;217
29/08/2018 07:00;27.94;15;91;0;2.3;213
29/08/2018 08:00;23.04;15.1;89;0;1.8;214
29/08/2018 09:00;24.01;15.8;84;0;0.5;155
29/08/2018 10:00;28.05;15.8;88;0;2.9;199
29/08/2018 11:00;14.26;16.3;82;0;1.7;223
29/08/2018 12:00;16.28;17.2;78;0;2.7;212
29/08/2018 13:00;14.76;16.8;80;0;2.3;211
29/08/2018 14:00;15.2;17;79;0;3.3;208
29/08/2018 15:00;18.02;16.9;82;0;3.8;209
29/08/2018 16:00;16.06;16.4;84;0;1.9;232
29/08/2018 17:00;17.97;16;84;0;3.5;214
29/08/2018 18:00;18.95;16;85;0;3.1;206
29/08/2018 19:00;31.88;16.2;85;0;1.9;229
29/08/2018 20:00;25.81;15.8;87;0;2.5;211
29/08/2018 21:00;31.88;15.8;88;0;1.2;241
29/08/2018 22:00;42.94;15.8;87;0;1.6;231
29/08/2018 23:00;41.8;15.6;88;0;2.1;224
30/08/2018 00:00;42.65;15.4;89;0;2.9;216
30/08/2018 01:00;32.95;15.3;89;0;1.4;227
30/08/2018 02:00;25.07;15.3;89;0;1;242
30/08/2018 03:00;23.48;15;90;0;2.1;213
30/08/2018 04:00;21.88;15;90;0;1.6;220
30/08/2018 05:00;17.48;14.8;92;0;2.9;215
30/08/2018 06:00;16.88;14.9;89;0;2;221
30/08/2018 07:00;13.75;15.1;87;0;1.8;215
30/08/2018 08:00;12.54;15.3;85;0;2.4;223
30/08/2018 09:00;16.03;16.1;82;0;2.6;217
30/08/2018 10:00;22.35;16.9;77;0;2.2;214
30/08/2018 11:00;22.05;18.1;74;0;4.3;207
30/08/2018 12:00;22.89;;;;;
30/08/2018 13:00;31.54;;;;;
30/08/2018 14:00;16.3;18.4;69;0;4.3;214
30/08/2018 15:00;16.62;17.3;77;0;5.5;211
30/08/2018 16:00;14.29;17.4;77;0;4;210
30/08/2018 17:00;18.34;16.3;84;0;4.7;213
30/08/2018 18:00;22.41;16.2;84;0;3.9;212
30/08/2018 19:00;31.08;16.3;84;0;1.9;220
30/08/2018 20:00;36.91;16;85;0;2.4;229
30/08/2018 21:00;36.14;16.1;85;0;2.6;229
30/08/2018 22:00;27.51;15.7;86;0;3;229
30/08/2018 23:00;32.5;15.9;86;0;2.9;213
31/08/2018 00:00;34.95;15.5;87;0;2.1;226
31/08/2018 01:00;25.22;15.4;87;0;2;212
31/08/2018 02:00;18.49;15.4;87;0;2.3;218
31/08/2018 03:00;19.19;15.2;87;0;0.5;235
31/08/2018 04:00;26.41;15;88;0;3.3;212
31/08/2018 05:00;14.94;15;88;0;1.6;229
31/08/2018 06:00;14.5;14.9;88;0;1.9;218
31/08/2018 07:00;15.64;15.1;87;0;2.4;219
31/08/2018 08:00;20.45;15.5;85;0;2.8;206
31/08/2018 09:00;29.26;15.9;84;0;2.5;206
31/08/2018 10:00;42.63;15.9;85;0;4;209
31/08/2018 11:00;18.7;16;82;0;3.9;208
31/08/2018 12:00;18.06;16.7;82;0;3.6;210
31/08/2018 13:00;17.4;16.5;83;0;4.4;212
31/08/2018 14:00;15.67;16.2;81;0;3.5;211
31/08/2018 15:00;17.12;16.5;81;0;3.8;213
31/08/2018 16:00;19.23;16.1;83;0;3.5;206
31/08/2018 17:00;19.02;15.8;83;0;4.5;203
31/08/2018 18:00;20.36;15.8;82;0;2;219
31/08/2018 19:00;35.66;15.9;84;0;1;222
31/08/2018 20:00;30.87;15.6;85;0;3.2;209
31/08/2018 21:00;37.89;15.5;85;0;1.7;228
31/08/2018 22:00;37.79;15.3;88;0;1.9;221
31/08/2018 23:00;20.62;15.3;88;0;1.4;232
1/09/2018 00:00;19.83;15.1;90;0;1.7;232
1/09/2018 01:00;14.87;14.9;89;0;2.5;221
1/09/2018 02:00;11.66;15.2;85;0;3.2;210
1/09/2018 03:00;9.7;15.1;81;0;1.9;208
1/09/2018 04:00;11.8;15.2;79;0;1.6;211
1/09/2018 05:00;17.39;15.1;81;0;0.1;235
1/09/2018 06:00;18.96;15.2;79;0;0.9;204
1/09/2018 07:00;20.71;15.3;79;0;0.9;224
1/09/2018 08:00;23.69;16;76;0;1;208
1/09/2018 09:00;32.37;16.4;73;0;0.7;172
1/09/2018 10:00;33.1;16.7;77;0;2.8;219
1/09/2018 11:00;32.63;17.8;72;0;3;223
1/09/2018 12:00;36.2;;;;;
1/09/2018 13:00;37.32;19.7;63;0;4.9;212
1/09/2018 14:00;23.5;19.7;65;0;4.5;211
1/09/2018 15:00;22.6;18.6;70;0;4.4;210
1/09/2018 16:00;20.26;17.8;74;0;3.8;220
1/09/2018 17:00;14.68;16.5;80;0;5.6;209
1/09/2018 18:00;15.1;16.3;82;0;3.2;224
1/09/2018 19:00;22.52;16.3;80;0;3;210
1/09/2018 20:00;27.4;16;84;0;2.5;233
1/09/2018 21:00;18.54;15.5;86;0;3.1;216
1/09/2018 22:00;16.07;15.6;89;0;2.4;215
1/09/2018 23:00;14.35;15.5;87;0;2.5;213
2/09/2018 00:00;16.75;15.3;87;0;3.1;209
2/09/2018 01:00;15.85;15.5;85;0;2.4;210
2/09/2018 02:00;16.5;15.4;86;0;2.1;206
2/09/2018 03:00;15.94;15.2;87;0;0.8;218
2/09/2018 04:00;16.82;15.4;84;0;1.6;193
2/09/2018 05:00;17.04;15.7;84;0;1.4;215
2/09/2018 06:00;18.34;15.5;85;0;0.8;200
2/09/2018 07:00;19.03;15.6;84;0;0.1;187
2/09/2018 08:00;21.38;16;83;0;0.8;267
2/09/2018 09:00;26.24;16.4;81;0;1;219
2/09/2018 10:00;31.1;16.9;78;0;1.7;192
2/09/2018 11:00;31.91;18.4;70;0;1.9;259
2/09/2018 12:00;34.7;18.9;67;0;2.7;246
2/09/2018 13:00;32.5;18.9;69;0;2.5;214
2/09/2018 14:00;27.57;18.2;70;0;4.1;199
2/09/2018 15:00;24.66;18.5;69;0;3.5;208
2/09/2018 16:00;36.17;18.1;73;0;3.8;209
2/09/2018 17:00;25.5;18.1;72;0;2.8;191
2/09/2018 18:00;21.4;16.8;77;0;2.2;205
2/09/2018 19:00;18.15;16;81;0;2.4;209
2/09/2018 20:00;18.48;16.1;79;0;1.8;211
2/09/2018 21:00;16.59;16.5;78;0;1.9;214
2/09/2018 22:00;34.95;16.2;84;0;2.4;214
2/09/2018 23:00;38.35;16.2;84;0;2.2;215
3/09/2018 00:00;43.8;16;83;0;2.6;220
3/09/2018 01:00;29.26;15.7;86;0;2;232
3/09/2018 02:00;25.7;15.5;87;0;2.5;221
3/09/2018 03:00;29.35;15.5;87;0;1.9;220
3/09/2018 04:00;24.41;15.5;86;0;2.1;217
3/09/2018 05:00;27.71;15.5;86;0;0.3;219
3/09/2018 06:00;32.56;15.6;85;0;1.4;201
3/09/2018 07:00;32.07;15.5;88;0;2.5;192
3/09/2018 08:00;31.94;16.1;85;0;2;209
3/09/2018 09:00;35.25;16.2;84;0;2.6;201
3/09/2018 10:00;35.97;16.8;81;0;2.4;201
3/09/2018 11:00;38.75;17.6;76;0;2.8;199
3/09/2018 12:00;33.13;18.2;75;0;3.6;201
3/09/2018 13:00;29.74;18.6;74;0;3.7;216
3/09/2018 14:00;30.04;19.3;71;0;3;218
3/09/2018 15:00;24.66;17.9;76;0;3.8;213
3/09/2018 16:00;22.64;17.5;77;0;2.6;224
3/09/2018 17:00;20.8;16.9;78;0;4.4;208
3/09/2018 18:00;15.57;16.4;82;0;3.3;204
3/09/2018 19:00;26.43;16.7;82;0;2.7;213
3/09/2018 20:00;47.94;16.4;84;0;0.4;38
3/09/2018 21:00;53.15;16.5;84;0;1.3;229
3/09/2018 22:00;54.49;16.5;83;0;0.6;28
3/09/2018 23:00;57.46;16.7;82;0;0.2;202
4/09/2018 00:00;46.9;16.4;83;0;1.1;237
4/09/2018 01:00;40.08;16.3;83;0;1.2;219
4/09/2018 02:00;37.66;16.4;82;0;1.9;214
4/09/2018 03:00;40.58;16.1;83;0;2.1;208
4/09/2018 04:00;42.99;16;84;0;2.7;212
4/09/2018 05:00;45.1;15.8;87;0;1.8;210
4/09/2018 06:00;50.07;15.6;89;0;1.3;217
4/09/2018 07:00;56.8;15.6;90;0;0.9;225
4/09/2018 08:00;58.47;16;88;0;1.1;230
4/09/2018 09:00;53.46;16.2;88;0;1.6;224
4/09/2018 10:00;48.39;16.4;85;0;2.2;209
4/09/2018 11:00;50.86;17.2;82;0;1.4;230
4/09/2018 12:00;43.09;17.8;80;0;2.6;210
4/09/2018 13:00;37.19;17.6;80;0;1.5;225
4/09/2018 14:00;36.87;18.2;80;0;3.6;208
4/09/2018 15:00;34.19;18.4;74;0;3.2;212
4/09/2018 16:00;25.32;17.8;75;0;3.1;203
4/09/2018 17:00;14.46;17.1;79;0;3.1;213
4/09/2018 18:00;18.58;16.8;82;0;2.8;225
4/09/2018 19:00;29.99;16.6;84;0;2.1;206
4/09/2018 20:00;26.04;16.4;83;0;2;214
4/09/2018 21:00;30.7;16.3;85;0;1;212
4/09/2018 22:00;44.66;16.1;86;0;1.3;212
4/09/2018 23:00;33.59;16;88;0;1.5;228
5/09/2018 00:00;26.37;15.7;88;0;1.6;215
5/09/2018 01:00;19.75;15.8;90;0;1.8;239
5/09/2018 02:00;18.39;15.9;88;0;2.2;223
5/09/2018 03:00;14.83;15.8;85;0;1.4;230
5/09/2018 04:00;17.49;16;84;0;1.7;229
5/09/2018 05:00;23.07;15.9;83;0;0.4;236
5/09/2018 06:00;38.2;15.7;84;0;0.6;201
5/09/2018 07:00;45.78;15.9;85;0;1;205
5/09/2018 08:00;39.78;16.4;83;0;2.4;207
5/09/2018 09:00;42.33;16.6;82;0;3.5;208
5/09/2018 10:00;30.42;17.5;79;0;2.9;210
5/09/2018 11:00;29.67;18.5;75;0;3.3;214
5/09/2018 12:00;32.64;19.3;71;0;4.1;213
5/09/2018 13:00;24.9;18.9;73;0;5.7;214
5/09/2018 14:00;22.91;18.9;73;0;6.1;210
5/09/2018 15:00;25.37;19.2;71;0;5;214
5/09/2018 16:00;22.26;17.8;77;0;4.9;213
5/09/2018 17:00;21.34;17.6;76;0;1.8;238
5/09/2018 18:00;24.32;17.4;76;0;2.3;236
5/09/2018 19:00;27.82;17;79;0;2.5;218
